"","year_start","month_start","year_end","month_end","permno","n_obs","R2_long","R2_short","tau_pi_R"
"20940",1984,8,2003,8,64020,20,0.230845173244892,0.0630689267799071,0.179069999128499
"20941",1985,8,2004,8,64020,20,0.188503013435046,0.0834973971187701,0.114572087396334
"20942",1986,8,2005,8,64020,20,0.201490375033479,0.136570282930376,0.0751886237173242
"20943",1987,8,2006,8,64020,20,0.205481757355624,0.14020332256533,0.0759231065942969
"20944",1988,8,2007,8,64020,20,0.198303041388239,0.139307278540067,0.0685445123180568
"20945",1989,8,2008,8,64020,20,0.393199821948593,0.192950203968691,0.248125479945148
"20946",1990,8,2009,8,64020,20,0.382374862337795,0.103458587588645,0.311102499993805
"20947",1991,8,2010,8,64020,20,0.414879547130875,0.114372485914232,0.339315407930676
"20948",1992,8,2011,8,64020,20,0.379513832730498,0.0973788107526405,0.312573009961259
"20949",1993,8,2012,8,64020,20,0.373353744618454,0.107980248587006,0.297497331882041
"20950",1994,8,2013,8,64020,20,0.303359142290671,0.0969934608939457,0.228531768552883
"20951",1995,8,2014,8,64020,20,0.299236774164807,0.119220754328775,0.204382676727181
"20952",1996,8,2015,8,64020,20,0.299527898566023,0.119324693495764,0.204619345789948
"20953",1997,8,2016,8,64020,20,0.286100273545722,0.118554897338577,0.19008033024548
"20954",1977,12,1996,12,64063,20,0.140636312682068,0.0251340674316272,0.118480132900059
"20955",1978,12,1997,12,64063,20,0.147347314986167,0.0202029887727944,0.129765986991656
"20956",1988,6,2007,6,64135,20,0.0252912926028382,0.023111171426208,0.0022316983395266
"20957",1989,6,2008,6,64135,20,0.0342781004990729,0.0309545364093189,0.00342972978526615
"20958",1990,6,2009,6,64135,20,0.0277800191296292,0.0253228581486053,0.00252099990398517
"20959",1991,6,2010,6,64135,20,0.0172568615141147,0.0149381229540259,0.00235390142905766
"20960",1992,6,2011,6,64135,20,0.015853905401515,0.00526393756317459,0.0106460077584781
"20961",1993,6,2012,6,64135,20,0.0229108877149719,0.00771055985545384,0.0153184416205254
"20962",1983,12,2002,12,64186,20,0.129465111261106,0.02735981206684,0.10497746284907
"20963",1984,12,2003,12,64186,20,0.127355082063735,0.0365236808754936,0.0942746587386585
"20964",1985,12,2004,12,64186,20,0.118623894605225,0.0222568693748409,0.0985606773516968
"20965",1986,12,2005,12,64186,20,0.0904083672370307,0.0085417248710862,0.0825719492384083
"20966",1987,12,2006,12,64186,20,0.1699522335172,0.03252241538436,0.142049614707547
"20967",1988,12,2007,12,64186,20,0.174779198338637,0.0361948226480317,0.143788785272313
"20968",1989,12,2008,12,64186,20,0.0903801679945915,0.0886906294399631,0.00185396815747666
"20969",1990,12,2009,12,64186,20,0.190167062732916,0.187477300845916,0.00331038368503419
"20970",1991,12,2010,12,64186,20,0.184768904835081,0.182865884757129,0.0023288956395923
"20971",1992,12,2011,12,64186,20,0.187023622165693,0.186486499872008,0.00066025000642322
"20972",1993,12,2012,12,64186,20,0.203620642789415,0.203257256951599,0.000456089297312714
"20973",1994,12,2013,12,64186,20,0.211162061970133,0.208606658696269,0.00322899263930452
"20974",1995,12,2014,12,64186,20,0.190863225231194,0.190178828896298,0.000845120329421403
"20975",1996,12,2015,12,64186,20,0.288888639965701,0.243224304506391,0.0603406474748436
"20976",1997,12,2016,12,64186,20,0.386308057687168,0.370083362271264,0.0257568929666712
"20977",1973,12,1992,12,64194,20,0.0362101708162128,0.000519579215191767,0.0357091453307271
"20978",1974,12,1993,12,64194,20,0.046629924950436,0.0166303629037219,0.0305069029132297
"20979",1975,12,1994,12,64194,20,0.0590957586951021,0.0081787434231339,0.0513368864947513
"20980",1976,12,1995,12,64194,20,0.0472637543656699,0.00751495658352825,0.0400497700653631
"20981",1977,12,1996,12,64194,20,0.0526799736965198,0.00842986188004988,0.0446263054072702
"20982",1978,12,1997,12,64194,20,0.0523140771943362,0.00178409107767598,0.0506202973374893
"20983",1979,12,1998,12,64194,20,0.00591283468299332,0.000502336351800523,0.00541321758716704
"20984",1980,12,1999,12,64194,20,0.00833102693400799,0.00201753420663303,0.00632625616558897
"20985",1981,12,2000,12,64194,20,0.00851866935592049,0.00643210617963009,0.00210007105630935
"20986",1982,12,2001,12,64194,20,0.00325443102965484,0.00325434551618047,0.0000000857926733777224
"20987",1983,12,2002,12,64194,20,0.101672145256655,0.0992908601163213,0.00264378924881428
"20988",1984,12,2003,12,64194,20,0.292321931870997,0.0280080452933043,0.271930117628855
"20989",1985,12,2004,12,64194,20,0.395150446060324,0.176100278910783,0.265869937253955
"20990",1986,12,2005,12,64194,20,0.38675550140379,0.185158090863049,0.247406777044967
"20991",1987,12,2006,12,64194,20,0.37526740212426,0.180517621415821,0.237649747935897
"20992",1988,12,2007,12,64194,20,0.366508617818682,0.176093349074723,0.23111267342012
"20993",1989,12,2008,12,64194,20,0.367910801720791,0.173570054166381,0.235156952545298
"20994",1990,12,2009,12,64194,20,0.308228602624485,0.14815573621208,0.187913299668891
"20995",1991,12,2010,12,64194,20,0.253750453242077,0.0965408552180738,0.174008530360219
"20996",1992,12,2011,12,64194,20,0.26964172212677,0.11199064199964,0.177533129247795
"20997",1981,3,2000,3,64195,20,0.189908982589506,0.152187510328554,0.0444927064893446
"20998",1982,3,2001,3,64195,20,0.217496088864418,0.143766032343241,0.0861097075171558
"20999",1983,3,2002,3,64195,20,0.320832506969287,0.24596534971062,0.0992887491707914
"21000",1984,3,2003,3,64195,20,0.333292731198375,0.260460945058865,0.0984826773554339
"21001",1985,3,2004,3,64195,20,0.331343330190416,0.254988542996707,0.102488071124216
"21002",1986,3,2005,3,64195,20,0.365392671605972,0.265776509505802,0.135675531210694
"21003",1987,3,2006,3,64195,20,0.379854642984924,0.286508816712827,0.130829684316543
"21004",1988,9,2007,9,64258,20,0.0989413940754592,0.0909481787613728,0.00879291491127019
"21005",1989,9,2008,9,64258,20,0.15208256405502,0.090741087522589,0.0674631567429969
"21006",1982,1,2001,1,64282,20,0.415182423495483,0.263102981149385,0.20637814844645
"21007",1983,1,2002,1,64282,20,0.53202188031529,0.348811979867474,0.281347160549008
"21008",1984,1,2003,1,64282,20,0.319920752568005,0.187598832192916,0.162877560518858
"21009",1985,1,2004,1,64282,20,0.42691452975522,0.304869273074878,0.175571661491938
"21010",1986,1,2005,1,64282,20,0.351945030949722,0.290606506487153,0.0864661503431987
"21011",1987,1,2006,1,64282,20,0.198689126813908,0.146797946897563,0.0608193331552088
"21012",1988,1,2007,1,64282,20,0.161713753834034,0.100190282574175,0.0683738684617296
"21013",1989,1,2008,1,64282,20,0.302096485496582,0.149823620462324,0.17910738136134
"21014",1990,1,2009,1,64282,20,0.235090519629184,0.190228555777225,0.0554007728625429
"21015",1991,1,2010,1,64282,20,0.408516843902051,0.217563644241461,0.244049497770931
"21016",1992,1,2011,1,64282,20,0.432327518893093,0.261248449480602,0.231578626524992
"21017",1993,1,2012,1,64282,20,0.447632932768112,0.267141332603609,0.246284322195071
"21018",1994,1,2013,1,64282,20,0.441597444852945,0.271098579462686,0.233912104691159
"21019",1995,1,2014,1,64282,20,0.435072418161929,0.255072158236611,0.241634491065903
"21020",1996,1,2015,1,64282,20,0.444851543269453,0.26405354560535,0.245667326181791
"21021",1997,1,2016,1,64282,20,0.453379941066145,0.270201629903497,0.250998520507008
"21022",1983,12,2002,12,64311,20,0.179592771443396,0.173574551539389,0.00728222964965142
"21023",1984,12,2003,12,64311,20,0.18457436741292,0.168477863792822,0.0193578774625523
"21024",1985,12,2004,12,64311,20,0.319872654061721,0.310244520844201,0.0139587629362571
"21025",1986,12,2005,12,64311,20,0.443692387635135,0.420857924206478,0.0394280857548987
"21026",1987,12,2006,12,64311,20,0.396493792121823,0.360069762426032,0.0569187507592667
"21027",1988,12,2007,12,64311,20,0.426218794965075,0.357632489723053,0.106771130458406
"21028",1989,12,2008,12,64311,20,0.435141389958291,0.194140144639001,0.299060988974725
"21029",1990,12,2009,12,64311,20,0.462021449915796,0.0432441916884841,0.437705477812955
"21030",1991,12,2010,12,64311,20,0.477874442266357,0.0555018955587737,0.447192582728859
"21031",1992,12,2011,12,64311,20,0.498246914411313,0.0592843199950723,0.466626212091991
"21032",1993,12,2012,12,64311,20,0.481210815700805,0.0525932858844205,0.452411328134302
"21033",1994,12,2013,12,64311,20,0.474462642963287,0.0486241568496479,0.447602794604846
"21034",1995,12,2014,12,64311,20,0.454390876056788,0.0505840423620169,0.42532130458328
"21035",1996,12,2015,12,64311,20,0.473598987818708,0.0699358950198632,0.434016419553645
"21036",1997,12,2016,12,64311,20,0.466153328534061,0.0645149293390688,0.429337048544484
"21037",1974,6,1993,6,64346,20,0.281540892418957,0.251121137004213,0.0406203952573232
"21038",1975,6,1994,6,64346,20,0.408872135990293,0.366533807836159,0.0668359711660565
"21039",1976,6,1995,6,64346,20,0.267684272112223,0.228750258972034,0.0504817195637497
"21040",1977,6,1996,6,64346,20,0.270962843820705,0.227241550855273,0.0565782140768852
"21041",1978,6,1997,6,64346,20,0.271389488038871,0.227587098246662,0.0567085165107673
"21042",1980,12,1999,12,64390,20,0.13135566987927,0.0517161725740095,0.0839827644445155
"21043",1981,12,2000,12,64390,20,0.113439232829988,0.0535352938224609,0.0632923115004045
"21044",1982,12,2001,12,64390,20,0.139230596532593,0.0913784620434041,0.0526645390739956
"21045",1983,12,2002,12,64390,20,0.143786998865033,0.101676929725822,0.0468763082377014
"21046",1984,12,2003,12,64390,20,0.143966767119341,0.109308434467184,0.0389117108473163
"21047",1985,12,2004,12,64390,20,0.160206152750129,0.120853191166653,0.0447626735240025
"21048",1986,12,2005,12,64390,20,0.169731560244919,0.149480393144069,0.0238103471543844
"21049",1987,12,2006,12,64390,20,0.209727965994052,0.178722077778539,0.0377532226017296
"21050",1988,12,2007,12,64390,20,0.250711407510131,0.200062084518621,0.0633165674626528
"21051",1974,2,1993,2,64442,20,0.554019655893319,0.523755094337501,0.063548315574561
"21052",1975,2,1994,2,64442,20,0.525125061722583,0.490614221173757,0.0677499097606302
"21053",1976,2,1995,2,64442,20,0.467107897868671,0.434003526590113,0.0584886529047044
"21054",1977,2,1996,2,64442,20,0.524868276639636,0.506315718366623,0.0375798034558249
"21055",1978,2,1997,2,64442,20,0.510796524621284,0.493167335014138,0.0347830572594165
"21056",1979,2,1998,2,64442,20,0.638195625290741,0.614141714056102,0.0623387189309628
"21057",1980,2,1999,2,64442,20,0.643992940940911,0.601799811165197,0.105959592583764
"21058",1981,2,2000,2,64442,20,0.4883272655583,0.423012441758033,0.113199709191782
"21059",1982,2,2001,2,64442,20,0.460408462893588,0.446106490169497,0.0258207985294284
"21060",1983,2,2002,2,64442,20,0.333891112023521,0.320376993132472,0.0198847283780702
"21061",1984,2,2003,2,64442,20,0.410367357829115,0.31156605063647,0.143516029800664
"21062",1985,9,2004,9,64450,20,0.0367253564205454,0.0348978630318733,0.00189357511362803
"21063",1986,9,2005,9,64450,20,0.0409162782925769,0.035039643641675,0.00609002702772142
"21064",1987,9,2006,9,64450,20,0.091085688954409,0.0710483587029593,0.0215698313676185
"21065",1988,9,2007,9,64450,20,0.108301895148146,0.106030075583325,0.00254127068794076
"21066",1989,9,2008,9,64450,20,0.17048666017217,0.166750696217334,0.00448360885256723
"21067",1990,9,2009,9,64450,20,0.219335497568017,0.176581871929992,0.0519221330944385
"21068",1994,9,2013,9,64450,20,0.152406886837894,0.079607293943747,0.0790962297018656
"21069",1995,9,2014,9,64450,20,0.166573931996817,0.0826753076874655,0.0914601176796479
"21070",1996,9,2015,9,64450,20,0.180686095892378,0.10000408361469,0.0896470870687222
"21071",1997,9,2016,9,64450,20,0.191069406045975,0.0980789242002914,0.10310268197606
"21072",1974,12,1993,12,64486,20,0.0709203640712408,0.0659062073283453,0.00536793711962714
"21073",1975,12,1994,12,64486,20,0.0659037447992368,0.061847411595405,0.00432374568270384
"21074",1976,12,1995,12,64486,20,0.0576866670885606,0.0543602573183829,0.00351762898706514
"21075",1977,12,1996,12,64486,20,0.0581101527176295,0.055092340343106,0.00319376432573239
"21076",1978,12,1997,12,64486,20,0.0614759376324633,0.0551210104113027,0.00672565195245468
"21077",1979,12,1998,12,64486,20,0.0656473366938235,0.0562544474082835,0.00995277727110363
"21078",1980,12,1999,12,64486,20,0.055812983596984,0.0501778283956224,0.00593285287481038
"21079",1981,12,2000,12,64486,20,0.0679741209794026,0.0579358015939155,0.0106556638098245
"21080",1982,12,2001,12,64486,20,0.0719342539023029,0.0628689732801601,0.00967343985384112
"21081",1983,12,2002,12,64486,20,0.0684850019361843,0.0614114393544183,0.00753638269030333
"21082",1984,12,2003,12,64486,20,0.0713035828341711,0.0651614920670947,0.00657021583402432
"21083",1985,12,2004,12,64486,20,0.111032920564776,0.088323470745789,0.0249095475097556
"21084",1986,12,2005,12,64486,20,0.0929026690194413,0.0731023600889226,0.0213619153593036
"21085",1987,12,2006,12,64486,20,0.0641691027386004,0.0617543640366995,0.00257367432295241
"21086",1988,12,2007,12,64486,20,0.0475065936504822,0.0362090076939436,0.0117220289945923
"21087",1973,12,1992,12,64531,20,0.153563427616027,0.137827649335416,0.0182513139843577
"21088",1974,12,1993,12,64531,20,0.142893772159598,0.140917884560916,0.00229999852536972
"21089",1975,12,1994,12,64531,20,0.0360276214447152,0.00174530731926871,0.0343422519090636
"21090",1986,12,2005,12,64557,20,0.000455649351296315,0.000430929745900363,0.0000247302624016448
"21091",1987,12,2006,12,64557,20,0.000615872204366579,0.000150711223542517,0.000465231096371826
"21092",1988,12,2007,12,64557,20,0.0174434780748954,0.00531887983227291,0.0121894323686148
"21093",1989,12,2008,12,64557,20,0.0110967384613489,0.00162083039338449,0.00949129184225483
"21094",1990,12,2009,12,64557,20,0.014834003893822,0.000161542740645857,0.0146748317657181
"21095",1991,12,2010,12,64557,20,0.0544601837608542,0.0382011371223164,0.0169048303819896
"21096",1992,12,2011,12,64557,20,0.0581565854665644,0.0406500409927615,0.018248340253143
"21097",1993,12,2012,12,64557,20,0.0539182631285235,0.0362107121103117,0.0183728448123596
"21098",1994,12,2013,12,64557,20,0.0493748721502441,0.0324968621892717,0.017444914958275
"21099",1995,12,2014,12,64557,20,0.0481742316857713,0.03161722722621,0.0170975826140899
"21100",1981,2,2000,2,64565,20,0.443763137410904,0.00793197142669536,0.439315806407932
"21101",1982,2,2001,2,64565,20,0.500009534298306,0.00214083500418839,0.498936840747669
"21102",1976,12,1995,12,64630,20,0.0297657677008768,0.0149579812065616,0.0150326445083561
"21103",1977,12,1996,12,64630,20,0.0295268410376541,0.0151559868202546,0.0145920105367759
"21104",1978,12,1997,12,64630,20,0.0321349886869661,0.022816841913547,0.00953572183096789
"21105",1979,12,1998,12,64630,20,0.0349231152232912,0.0184492458503424,0.0167835125216938
"21106",1980,12,1999,12,64630,20,0.0332203850446962,0.0163162602775235,0.0171845117333563
"21107",1981,12,2000,12,64630,20,0.0274602514379268,0.0157312791660093,0.0119164330062011
"21108",1974,10,1993,10,64697,20,0.2600336318755,0.00432327589485955,0.25682066256039
"21109",1975,10,1994,10,64697,20,0.175337860563322,0.0648032315525503,0.118193980924756
"21110",1976,10,1995,10,64697,20,0.189200122869893,0.153633223967535,0.0420230329327032
"21111",1977,10,1996,10,64697,20,0.382702771302918,0.351408741715218,0.0482492312191477
"21112",1978,10,1997,10,64697,20,0.455273417550951,0.355474357725723,0.15484110061638
"21113",1979,10,1998,10,64697,20,0.438946300242469,0.346716626212549,0.141178664161025
"21114",1980,12,1999,12,64864,20,0.0778834144776276,0.0586099272182448,0.0204734337195959
"21115",1981,12,2000,12,64864,20,0.0712956415954999,0.0708132570695288,0.00051914701715373
"21116",1982,12,2001,12,64864,20,0.0845227475135759,0.0841294560119874,0.000429418223099461
"21117",1976,12,1995,12,64901,20,0.0641370028875859,0.0641357044451957,0.00000138742592963678
"21118",1977,12,1996,12,64901,20,0.0667119762398554,0.0667111635611706,0.00000087076867638607
"21119",1978,12,1997,12,64901,20,0.0745250374380274,0.0745243508188341,0.000000741909518573219
"21120",1979,12,1998,12,64901,20,0.0654519318641704,0.0654270510288459,0.0000266226786810871
"21121",1980,12,1999,12,64901,20,0.0607989042313542,0.0607250732518901,0.0000786042269006218
"21122",1981,12,2000,12,64901,20,0.0659282950242058,0.0655907849666779,0.000361201550774356
"21123",1982,12,2001,12,64901,20,0.0771565654693844,0.0763716840558877,0.00084978058808691
"21124",1983,12,2002,12,64901,20,0.0991923731285728,0.0989101750784463,0.000313174161245271
"21125",1984,12,2003,12,64901,20,0.0947481857465397,0.0945169495117433,0.000255373344284844
"21126",1985,12,2004,12,64901,20,0.0905221448682373,0.0901327489653668,0.000427970016975295
"21127",1986,12,2005,12,64901,20,0.106264527902302,0.0979801256847334,0.00918427903138776
"21128",1973,12,1992,12,64929,20,0.0738429133697911,0.00212647424196402,0.0718692672734729
"21129",1974,12,1993,12,64929,20,0.0990647589923943,0.0244382786682986,0.0764959086568362
"21130",1975,12,1994,12,64929,20,0.0826015808035094,0.0135273054150319,0.0700214772974924
"21131",1976,12,1995,12,64929,20,0.0445498935549994,0.0434602773327665,0.00113912281572015
"21132",1977,12,1996,12,64929,20,0.0569092582358434,0.0534029251785281,0.00370414524889237
"21133",1978,12,1997,12,64929,20,0.0737695403864939,0.0538935747804111,0.0210081710431991
"21134",1979,12,1998,12,64929,20,0.0108153572195133,0.0102672707466841,0.000553772201958649
"21135",1980,12,1999,12,64929,20,0.0146346909420638,0.0125472502334617,0.00211396515842967
"21136",1981,12,2000,12,64929,20,0.0206225679399884,0.0197479496263299,0.000892238188458852
